congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc,issue_code
118,House,1120,9/9/24,2,402,306,81,-0.351,-0.242,-0.211,-0.527,-89.566,HR8333,Passed,BIOSECURE Act,"On Motion to Suspend the Rules and Pass, as Amended",,Health
118,House,1121,9/10/24,2,403,193,189,0.024,0.123,-0.715,0.077,-0.292,HRES1430,Passed,"Providing for consideration of the bills H.R. 1398, H.R. 1425, H.R. 1516, H.R. 7980, H.R. 9456, and H.R. 9494.",On Ordering the Previous Question,,Congress
118,House,1122,9/10/24,2,404,209,206,-0.173,0.985,-0.556,-0.761,-9.896,HRES1430,Passed,"Providing for consideration of the bills H.R. 1398, H.R. 1425, H.R. 1516, H.R. 7980, H.R. 9456, and H.R. 9494.",On Agreeing to the Resolution,,Congress
118,House,1123,9/10/24,2,405,413,3,0,0,0,0,0,HR1103,Passed,Hong Kong Economic and Trade Office (HKETO) Certification Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,1124,9/10/24,2,406,253,151,-0.181,-0.168,-0.296,-0.509,-64.983,HR1516,Agreed to,,On Agreeing to the Amendment,,Education
118,House,1125,9/10/24,2,407,197,213,0.022,0.14,0.715,-0.065,-0.312,HR1516,Failed,DHS Restrictions on Confucius Institutes and Chinese Entities of Concern Act,On Motion to Recommit,,Education
118,House,1126,9/10/24,2,408,249,161,-0.05,-0.2,-0.46,-1.347,-45.818,HR1516,Passed,DHS Restrictions on Confucius Institutes and Chinese Entities of Concern Act,On Passage,,Education
118,House,1127,9/11/24,2,409,403,0,0,0,0,0,0,HR1425,Agreed to,,On Agreeing to the Amendment,,X
118,House,1128,9/11/24,2,410,202,215,0.024,0.134,0.715,-0.073,-0.298,HR1425,Failed,No WHO Pandemic Preparedness Treaty Without Senate Approval Act,On Motion to Recommit,,International Affairs
118,House,1129,9/11/24,2,411,219,199,-0.115,0.311,-0.584,-0.627,-9.78,HR1425,Passed,No WHO Pandemic Preparedness Treaty Without Senate Approval Act,On Passage,,International Affairs
118,House,1130,9/11/24,2,412,203,214,0.024,0.134,0.715,-0.073,-0.298,HR1398,Failed,Protect America’s Innovation and Economic Security from CCP Act,On Motion to Recommit,,Crime and Law Enforcement
118,House,1131,9/11/24,2,413,237,180,0.087,-0.41,-0.349,-0.856,-43.669,HR1398,Passed,Protect America’s Innovation and Economic Security from CCP Act,On Passage,,Crime and Law Enforcement
118,House,1132,9/11/24,2,414,203,213,0.025,0.134,0.715,-0.073,-0.297,HR9456,Failed,Protecting American Agriculture from Foreign Adversaries Act,On Motion to Recommit,,Foreign Trade and International Finance
118,House,1133,9/11/24,2,415,269,149,-0.421,0.486,-0.382,-0.751,-68.156,HR9456,Passed,Protecting American Agriculture from Foreign Adversaries Act,On Passage,,Foreign Trade and International Finance
118,House,1134,9/12/24,2,416,195,210,0.023,0.139,0.715,-0.066,-0.309,HR7980,Failed,End Chinese Dominance of Electric Vehicles in America Act,On Motion to Recommit,,Taxation
118,House,1135,9/12/24,2,417,217,192,-0.062,0.115,-0.558,-1.054,-12.856,HR7980,Passed,End Chinese Dominance of Electric Vehicles in America Act,On Passage,,Taxation
118,House,1136,9/17/24,2,418,218,181,-0.116,0.14,-0.508,-1.216,-21.337,HR8314,Failed,No Foreign Election Interference Act,"On Motion to Suspend the Rules and Pass, as Amended",,Taxation
118,House,1137,9/17/24,2,419,308,87,0.383,-0.924,0.351,-0.349,-75.129,S2861,Passed,Billie Jean King Congressional Gold Medal Act,On Motion to Suspend the Rules and Pass,,"Civil Rights and Liberties, Minority Issues"
118,House,1138,9/18/24,2,420,206,196,0.016,0.123,-0.716,0.049,-0.25,HRES1455,Passed,"Providing for consideration of the bills H.R. 3724, H.R. 4790, H.R. 5179, H.R. 5339, H.R. 5717, and H.R. 7909, and the joint resolution H.J. Res. 136.",On Ordering the Previous Question,,Congress
118,House,1139,9/18/24,2,421,214,200,0.016,0.127,-0.716,0.048,-0.254,HRES1455,Passed,"Providing for consideration of the bills H.R. 3724, H.R. 4790, H.R. 5179, H.R. 5339, H.R. 5717, and H.R. 7909, and the joint resolution H.J. Res. 136.",On Agreeing to the Resolution,,Congress
118,House,1140,9/18/24,2,422,408,7,0,0,0,0,0,S1146,Passed,Find and Protect Foster Youth Act,"On Motion to Suspend the Rules and Pass, as Amended",,Families
118,House,1141,9/18/24,2,423,405,10,0,0,0,0,0,HR9076,Passed,Supporting America’s Children and Families Act,"On Motion to Suspend the Rules and Pass, as Amended",,Families
118,House,1142,9/18/24,2,424,402,13,0.683,-0.598,0.544,-1.365,-17.514,HR7213,Passed,Autism CARES Act,"On Motion to Suspend the Rules and Pass, as Amended",,Health
118,House,1143,9/18/24,2,425,393,22,0.483,-0.622,0.317,-1.557,-20.817,HR1513,Passed,FUTURE Networks Act,On Motion to Suspend the Rules and Pass,,"Science, Technology, Communications"
118,House,1144,9/18/24,2,426,206,213,0.025,0.148,0.715,-0.076,-0.324,HR5339,Failed,RETIRE Act,On Motion to Recommit,,Labor and Employment
118,House,1145,9/18/24,2,427,217,206,-0.091,0.299,-0.698,-0.357,-3.951,HR5339,Passed,RETIRE Act,On Passage,,Labor and Employment
118,House,1146,9/18/24,2,428,231,189,0.036,-0.654,-0.277,-0.297,-43.848,HR5179,Passed,Anti-BDS Labeling Act,On Passage,,Foreign Trade and International Finance
118,House,1147,9/18/24,2,429,266,158,-0.277,0.103,-0.421,-0.77,-58.23,HR7909,Passed,Violence Against Women by Illegal Aliens Act,On Passage,,Immigration
118,House,1148,9/18/24,2,430,209,214,0.025,0.148,0.715,-0.076,-0.324,HR9494,Failed,"Continuing Appropriations and Other Matters Act, 2025",On Motion to Recommit,,Economics and Public Finance
118,House,1149,9/18/24,2,431,202,220,-0.313,0.95,-0.414,-1.024,-50.413,HR9494,Failed,"Continuing Appropriations and Other Matters Act, 2025",On Passage,,Economics and Public Finance
118,House,1150,9/19/24,2,432,195,203,0.024,0.161,0.714,-0.101,-0.318,HR3724,Failed,Accreditation for College Excellence Act,On Motion to Recommit,,Education
118,House,1151,9/19/24,2,433,213,201,-0.108,0.353,-0.642,-0.746,-5.156,HR3724,Passed,Accreditation for College Excellence Act,On Passage,,Education
118,House,1152,9/19/24,2,434,206,211,0.025,0.147,0.715,-0.077,-0.325,HR4790,Failed,GUARDRAIL Act,On Motion to Recommit,,Finance and Financial Sector
